label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125
K,-0.01890753209590912,-0.025661958381533623,0.015388968400657177,0.6539149880409241,-0.7595958113670349,0.028195828199386597,0.9557539224624634,-0.710975706577301,-0.13785935938358307,1.2557798624038696,-0.3797975182533264,-0.37811020016670227,1.552785873413086,0.27062270045280457,-0.7301704287528992,0.016197890043258667,-1.0722697973251343,-0.015580899082124233,0.000136893053422682,-1.720682144165039,-0.016811339184641838,-0.02168264240026474,-2.415027379989624,0.026254376396536827,0.0176458228379488,-3.123887538909912,-0.005626788828521967,-0.18019627034664154,-0.9578102827072144,-0.01780882105231285,-0.20409725606441498,-1.4394340515136719,-0.06958407163619995,-0.04116886854171753,-1.781954288482666,-0.2790140211582184,0.2440107762813568,-1.9156570434570312,-0.4639544188976288,-0.3348551094532013,-0.9144453406333923,-0.0016210500616580248,-0.3535902500152588,-0.5830073952674866,-0.20696640014648438,-0.43188151717185974,0.10727439820766449,-0.6033411026000977,-0.3815130889415741,1.1423087120056152,-1.2864021062850952,-0.5446110963821411,-0.8305023908615112,-0.010333376936614513,-0.5282371640205383,-0.48857736587524414,-0.2485615462064743,-0.5695160627365112,0.18820250034332275,-0.6349277496337891,-0.5705597400665283,1.2346181869506836,-1.263150691986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.00276047270745039,0.01937762275338173,-0.05355975404381752,0.7004239559173584,-0.7164992094039917,0.03764655068516731,0.9899358153343201,-0.7184792757034302,-0.13229773938655853,1.2691007852554321,-0.355244517326355,-0.3680165112018585,1.531078577041626,0.25035718083381653,-0.7703651785850525,0.0031485857907682657,-1.0105643272399902,-0.0074799503199756145,-0.008928408846259117,-1.7107123136520386,-0.005110953468829393,0.016783548519015312,-2.366614580154419,0.02362411841750145,0.0034405672922730446,-3.154531478881836,-0.02197042480111122,-0.19483458995819092,-0.9433214664459229,0.0018491150112822652,-0.15549221634864807,-1.387547254562378,-0.07924088835716248,-0.05081358551979065,-1.7876251935958862,-0.24268607795238495,0.23805779218673706,-1.9743757247924805,-0.4871145188808441,-0.3923289477825165,-0.9522361159324646,-0.011660383082926273,-0.37901028990745544,-0.5934147238731384,-0.1859508603811264,-0.40801259875297546,0.09422418475151062,-0.5941632390022278,-0.39139342308044434,1.1369446516036987,-1.2581815719604492,-0.5824201107025146,-0.8150498270988464,0.007824218831956387,-0.5434056520462036,-0.4949490427970886,-0.21191084384918213,-0.5545936822891235,0.20905882120132446,-0.6492311358451843,-0.5409281253814697,1.2384599447250366,-1.2830678224563599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.015408892184495926,0.025378001853823662,0.03047284670174122,0.6646250486373901,-0.7221475839614868,0.02327609434723854,0.963915228843689,-0.7121884226799011,-0.1447429358959198,1.2693413496017456,-0.38671621680259705,-0.37718650698661804,1.5874634981155396,0.25824999809265137,-0.7530347108840942,-0.01995590515434742,-1.0501786470413208,-0.020235521718859673,-0.04830022528767586,-1.7068227529525757,-0.025978021323680878,0.027399849146604538,-2.444195508956909,0.025133879855275154,-0.07054877281188965,-3.0868687629699707,0.03496694937348366,-0.19100652635097504,-1.0035566091537476,0.02860119380056858,-0.20618285238742828,-1.4368834495544434,-0.06382985413074493,-0.04596666991710663,-1.7455772161483765,-0.25395944714546204,0.25717979669570923,-1.994818091392517,-0.5037974119186401,-0.41329771280288696,-0.9129169583320618,-0.008163973689079285,-0.37558409571647644,-0.5894225239753723,-0.18850523233413696,-0.4058375358581543,0.08877565711736679,-0.6808300018310547,-0.37470993399620056,1.1365283727645874,-1.2486999034881592,-0.5775657892227173,-0.82305908203125,-0.02869679220020771,-0.5462034940719604,-0.4694463014602661,-0.17118321359157562,-0.5932970643043518,0.1963212490081787,-0.6026598215103149,-0.5618119239807129,1.242623209953308,-1.2871830463409424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.032576363533735275,-0.0242325272411108,0.012712095864117146,0.6882177591323853,-0.6873282194137573,-0.011580439284443855,1.004357933998108,-0.7384840250015259,-0.1557905226945877,1.2925679683685303,-0.39600247144699097,-0.37460416555404663,1.610434889793396,0.22732242941856384,-0.7784836292266846,0.028589438647031784,-1.0070523023605347,-0.0076562343165278435,-0.01317477598786354,-1.7404897212982178,0.044456448405981064,-0.011475633829832077,-2.4452085494995117,-0.016971973702311516,0.02552163228392601,-3.155851125717163,-0.055970415472984314,-0.1688866764307022,-0.9527064561843872,-0.009204016998410225,-0.2083544135093689,-1.3965604305267334,-0.07651068270206451,-0.020639020949602127,-1.7934772968292236,-0.25940030813217163,0.2134389877319336,-1.9502859115600586,-0.4589426517486572,-0.38160914182662964,-0.919689953327179,-0.0031913972925394773,-0.36303189396858215,-0.6112052798271179,-0.22085492312908173,-0.3525926470756531,0.0605243556201458,-0.6229891180992126,-0.4169705808162689,1.1305437088012695,-1.2562298774719238,-0.6178354024887085,-0.8151230812072754,0.05490368977189064,-0.5492047071456909,-0.45322296023368835,-0.17044447362422943,-0.5721642374992371,0.1897788643836975,-0.6231463551521301,-0.581977903842926,1.2616840600967407,-1.2762455940246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.016501853242516518,-0.039809104055166245,-0.01121953222900629,0.7008969783782959,-0.7555622458457947,0.07294458150863647,0.9642108678817749,-0.7354093790054321,-0.11718189716339111,1.3005611896514893,-0.33659377694129944,-0.3806854486465454,1.5935947895050049,0.22185638546943665,-0.7581415176391602,-0.0006887111812829971,-1.0158920288085938,0.028830602765083313,-0.04048052430152893,-1.7013983726501465,-0.05174238234758377,-0.02008419670164585,-2.4662585258483887,-0.02890981175005436,-0.0051725455559790134,-3.172571897506714,0.015321898274123669,-0.18543030321598053,-0.9436953663825989,0.019921448081731796,-0.13900426030158997,-1.4326952695846558,-0.05663067847490311,-0.0282131340354681,-1.7669731378555298,-0.28214380145072937,0.26439985632896423,-1.9473034143447876,-0.4681026339530945,-0.3721233308315277,-0.9206298589706421,-0.0029976586811244488,-0.3788573443889618,-0.5234778523445129,-0.20925161242485046,-0.33904868364334106,0.13275939226150513,-0.6249135732650757,-0.3391869366168976,1.1432863473892212,-1.2898188829421997,-0.5626552700996399,-0.8363486528396606,0.0052618649788200855,-0.5881916284561157,-0.5037524104118347,-0.2101992964744568,-0.5643959045410156,0.20644982159137726,-0.6849502325057983,-0.5634447932243347,1.2177720069885254,-1.2669076919555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.019438879564404488,-0.003755431156605482,0.015800142660737038,0.7362861633300781,-0.7003793120384216,-0.020949769765138626,0.9759222865104675,-0.7204371690750122,-0.12323673069477081,1.2932895421981812,-0.37265050411224365,-0.40427953004837036,1.5319610834121704,0.25895029306411743,-0.7382288575172424,-0.0030378876253962517,-0.9955673813819885,0.0031060981564223766,0.022871248424053192,-1.7531099319458008,-0.02175028994679451,0.001863219658844173,-2.395512819290161,0.00738142617046833,-0.019710112363100052,-3.14664888381958,0.003385036950930953,-0.255626916885376,-0.9924802780151367,0.006079342216253281,-0.18644291162490845,-1.4019464254379272,-0.02662566304206848,-0.05750585347414017,-1.7856659889221191,-0.24164249002933502,0.24956856667995453,-1.9931120872497559,-0.45374438166618347,-0.40261754393577576,-0.9002270698547363,-0.012998969294130802,-0.3949020802974701,-0.5880322456359863,-0.18561363220214844,-0.4009332060813904,0.14093288779258728,-0.59675532579422,-0.3656270503997803,1.1208430528640747,-1.2248642444610596,-0.5477162003517151,-0.7820435762405396,-0.020372118800878525,-0.5898939967155457,-0.4647607207298279,-0.22513079643249512,-0.5548344850540161,0.2240210771560669,-0.6386610269546509,-0.5745625495910645,1.2338625192642212,-1.2421061992645264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.026183702051639557,-0.03843844681978226,0.014513237401843071,0.6626439094543457,-0.7675766944885254,0.031047232449054718,0.9513150453567505,-0.7310895919799805,-0.11785435676574707,1.3080525398254395,-0.34150823950767517,-0.36751532554626465,1.5616085529327393,0.26215699315071106,-0.7580572962760925,0.005624634213745594,-0.9877175092697144,0.0038383675273507833,0.02421414852142334,-1.7107315063476562,-0.02895180694758892,0.013987594284117222,-2.435544013977051,0.021627550944685936,0.011989690363407135,-3.153074026107788,0.024909738451242447,-0.19572031497955322,-0.9817362427711487,0.015213118866086006,-0.16413766145706177,-1.4506970643997192,-0.0997420996427536,0.016852954402565956,-1.7618329524993896,-0.21008813381195068,0.2630280554294586,-1.9698175191879272,-0.50262850522995,-0.41061580181121826,-0.9063498377799988,-0.009591265581548214,-0.3771597743034363,-0.5914440751075745,-0.24390003085136414,-0.41487962007522583,0.11066307872533798,-0.6511348485946655,-0.3046373128890991,1.1086392402648926,-1.256211757659912,-0.5138677954673767,-0.8498251438140869,-0.0034870619419962168,-0.539187490940094,-0.5118839144706726,-0.22155359387397766,-0.5512127876281738,0.2332828938961029,-0.6634785532951355,-0.598320484161377,1.1847805976867676,-1.2675080299377441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.006272435188293457,0.017117787152528763,-0.0457424521446228,0.6770790219306946,-0.7500545978546143,0.015715084969997406,0.9440367817878723,-0.7207422852516174,-0.16341552138328552,1.303843379020691,-0.2794734835624695,-0.39571163058280945,1.5735868215560913,0.29286065697669983,-0.7647935152053833,0.00984334759414196,-1.0107567310333252,-0.0035377591848373413,0.0421346090734005,-1.6846446990966797,0.023184681311249733,0.002083378378301859,-2.478853464126587,-0.00489946361631155,-0.012390059418976307,-3.151553153991699,-0.011634019203484058,-0.158114954829216,-1.0031596422195435,0.010811514221131802,-0.15264612436294556,-1.4552171230316162,-0.09205080568790436,-0.01986389234662056,-1.7380561828613281,-0.27718067169189453,0.24183453619480133,-1.9376096725463867,-0.48501941561698914,-0.38133499026298523,-0.9614924192428589,0.010305366478860378,-0.3582015633583069,-0.5828918814659119,-0.24715453386306763,-0.40807488560676575,0.06520044803619385,-0.6124972105026245,-0.4044690728187561,1.1272153854370117,-1.2460672855377197,-0.5558434724807739,-0.7923016548156738,-0.018992427736520767,-0.5911546349525452,-0.47236666083335876,-0.16922074556350708,-0.5495615005493164,0.22050654888153076,-0.6346520185470581,-0.59192955493927,1.207672119140625,-1.2440803050994873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.012546638958156109,0.02491288259625435,-0.01099431049078703,0.6971141695976257,-0.6943509578704834,-0.0007003128994256258,0.9280734658241272,-0.6792863607406616,-0.1288386732339859,1.303627848625183,-0.3266436457633972,-0.36109647154808044,1.58859121799469,0.25932613015174866,-0.7560689449310303,-0.022713040933012962,-0.9791280627250671,0.011036811396479607,-0.026167873293161392,-1.709535002708435,-0.009080427698791027,0.008832144550979137,-2.441210985183716,-0.03026934713125229,0.002288659568876028,-3.165149450302124,-0.0021337694488465786,-0.2072945535182953,-1.0000630617141724,0.016106989234685898,-0.19592730700969696,-1.437109351158142,-0.05266154929995537,-0.021878216415643692,-1.828026294708252,-0.23994214832782745,0.26482880115509033,-1.9759269952774048,-0.4276251792907715,-0.3956247866153717,-0.9183039665222168,0.008030303753912449,-0.35510411858558655,-0.6011375784873962,-0.2377929538488388,-0.37085288763046265,0.0975281149148941,-0.6246576905250549,-0.43113428354263306,1.1408239603042603,-1.2619915008544922,-0.5565256476402283,-0.8144288063049316,0.0011663866462185979,-0.5308486819267273,-0.4709804356098175,-0.1974574774503708,-0.5882656574249268,0.23574510216712952,-0.6367514133453369,-0.5824514627456665,1.2318798303604126,-1.2523516416549683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.005334583111107349,0.02581184171140194,-0.018214719370007515,0.675739049911499,-0.7319821715354919,0.027163803577423096,0.9673902988433838,-0.6681251525878906,-0.10948757082223892,1.289175033569336,-0.35172560811042786,-0.3652364909648895,1.5650397539138794,0.2885485887527466,-0.7568336725234985,0.00803343951702118,-1.0196435451507568,0.0134152602404356,0.015616449527442455,-1.7388099431991577,0.026834554970264435,-0.01298567932099104,-2.437342405319214,0.005129699129611254,-0.02597641572356224,-3.1582963466644287,-0.02251804992556572,-0.15566913783550262,-0.9624049663543701,0.016890425235033035,-0.17915280163288116,-1.4418314695358276,-0.12608109414577484,-0.0641913115978241,-1.768415093421936,-0.2640005648136139,0.20106163620948792,-1.9358009099960327,-0.5016633868217468,-0.4059697985649109,-0.9433678984642029,0.030010195448994637,-0.39433369040489197,-0.5677359700202942,-0.20450392365455627,-0.3885256350040436,0.11165155470371246,-0.6737781167030334,-0.36787664890289307,1.1550320386886597,-1.2821152210235596,-0.5460092425346375,-0.7801371216773987,-0.0073280977085232735,-0.5647059679031372,-0.48552972078323364,-0.19930510222911835,-0.5159866809844971,0.24061039090156555,-0.6118167042732239,-0.5444228649139404,1.2765666246414185,-1.2709145545959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.009286207146942616,-0.04484020173549652,0.036639176309108734,0.7079265117645264,-0.743544340133667,0.007268582005053759,0.9576054215431213,-0.6980326175689697,-0.08530118316411972,1.2667641639709473,-0.3717379570007324,-0.37632447481155396,1.575576663017273,0.24250073730945587,-0.7486648559570312,0.007254640106111765,-0.9658360481262207,0.04292086884379387,0.03908316791057587,-1.677534580230713,0.034474361687898636,-0.003280731150880456,-2.412712574005127,0.012391982600092888,-0.02182096056640148,-3.151931047439575,0.044740136712789536,-0.1921537071466446,-0.922205924987793,0.03852870687842369,-0.15873673558235168,-1.4237772226333618,-0.07465077191591263,-0.04025779664516449,-1.7761763334274292,-0.2449803203344345,0.251230925321579,-1.9890146255493164,-0.49707767367362976,-0.33691513538360596,-0.9262104630470276,-0.030385199934244156,-0.4074576497077942,-0.5689554810523987,-0.23206214606761932,-0.41873517632484436,0.08654223382472992,-0.6400028467178345,-0.4190652370452881,1.1206036806106567,-1.274178385734558,-0.6000868082046509,-0.8629712462425232,0.03436477109789848,-0.595369815826416,-0.5030848383903503,-0.25800779461860657,-0.5793924927711487,0.200708270072937,-0.6106546521186829,-0.5746843814849854,1.2014368772506714,-1.242016077041626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.011172497645020485,0.02585175819694996,-0.035716552287340164,0.668186604976654,-0.7123475074768066,-0.011284073814749718,0.9532917737960815,-0.6810104250907898,-0.08823642879724503,1.2929495573043823,-0.30510950088500977,-0.37944164872169495,1.5658643245697021,0.279760479927063,-0.7504926919937134,-0.00357822235673666,-0.9935941100120544,-0.038148339837789536,0.0023054166231304407,-1.7257927656173706,-0.0009737301152199507,-0.018880119547247887,-2.445845365524292,-0.014953656122088432,-0.032543111592531204,-3.0777316093444824,-0.01935455948114395,-0.21420258283615112,-0.9888985753059387,0.012505125254392624,-0.19380344450473785,-1.4837099313735962,-0.09856443107128143,-0.032630376517772675,-1.7914711236953735,-0.2230079174041748,0.2908955216407776,-1.914554238319397,-0.4600830376148224,-0.4064292311668396,-0.8900394439697266,0.021794436499476433,-0.41202065348625183,-0.6193371415138245,-0.2262602597475052,-0.37841397523880005,0.101624496281147,-0.6588665843009949,-0.435341477394104,1.1185719966888428,-1.263155460357666,-0.5439731478691101,-0.7860967516899109,-0.021827440708875656,-0.5752221345901489,-0.45677655935287476,-0.19963108003139496,-0.5799994468688965,0.2185126692056656,-0.6440733075141907,-0.5635708570480347,1.2192965745925903,-1.2306312322616577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.022344334051012993,-0.007690884172916412,0.04569777846336365,0.7070500254631042,-0.7290445566177368,-0.021228313446044922,0.9670134782791138,-0.7103577852249146,-0.13167233765125275,1.255456566810608,-0.3015689551830292,-0.3748008608818054,1.5908085107803345,0.275671124458313,-0.720576286315918,-0.02474038489162922,-1.0010493993759155,-0.00962118711322546,0.0155338691547513,-1.6632795333862305,0.03861364722251892,-0.024640291929244995,-2.4112918376922607,-0.006195805035531521,-0.010835523717105389,-3.089704751968384,0.013690568506717682,-0.18968193233013153,-0.9746392965316772,0.014954905956983566,-0.20098811388015747,-1.3763982057571411,-0.10272542387247086,-0.029177438467741013,-1.748781681060791,-0.21944907307624817,0.24912774562835693,-1.9312933683395386,-0.48201343417167664,-0.37473243474960327,-0.8977903127670288,0.008943992666900158,-0.3630179166793823,-0.5944128036499023,-0.2494177222251892,-0.3985472023487091,0.08276669681072235,-0.6193887591362,-0.3959703743457794,1.1678261756896973,-1.2912771701812744,-0.5236653685569763,-0.8275226950645447,-0.018820689991116524,-0.5386212468147278,-0.5077879428863525,-0.19208860397338867,-0.5720362663269043,0.22525279223918915,-0.6231547594070435,-0.5544187426567078,1.2580279111862183,-1.2833549976348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.019373204559087753,-0.02290307730436325,-0.023450009524822235,0.6868491172790527,-0.680875837802887,-0.011832051910459995,0.9739065170288086,-0.6989425420761108,-0.1133081465959549,1.299368977546692,-0.370279461145401,-0.3461452126502991,1.5402286052703857,0.25201958417892456,-0.7327739000320435,0.010295407846570015,-1.015061378479004,-0.013039403595030308,-0.04227779060602188,-1.7281453609466553,-0.008423916064202785,-0.04844295233488083,-2.42327880859375,0.05682404339313507,-0.0011823850218206644,-3.1324689388275146,0.0026484590489417315,-0.16585758328437805,-0.9860423803329468,-0.02057752199470997,-0.16470518708229065,-1.4240928888320923,-0.07896627485752106,-0.02309940755367279,-1.7302751541137695,-0.18347471952438354,0.26812514662742615,-1.9515491724014282,-0.44986283779144287,-0.3680422008037567,-0.8727447986602783,-0.009467664174735546,-0.39222362637519836,-0.6099558472633362,-0.19203011691570282,-0.43536123633384705,0.1008489653468132,-0.6265851855278015,-0.34096091985702515,1.1593108177185059,-1.233310580253601,-0.5916005969047546,-0.7858786582946777,-0.012305277399718761,-0.5691028237342834,-0.4636416435241699,-0.2525184452533722,-0.5721951723098755,0.20200681686401367,-0.6555182337760925,-0.5349933505058289,1.2412550449371338,-1.2595983743667603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.06836837530136108,-0.0289007481187582,0.005021048244088888,0.707665205001831,-0.7259454727172852,-0.043945521116256714,0.966086208820343,-0.7069258689880371,-0.11836365610361099,1.2571463584899902,-0.3682670295238495,-0.3789558410644531,1.5324558019638062,0.23238912224769592,-0.7699633240699768,-0.057044994086027145,-1.0149210691452026,-0.037833355367183685,-0.06571093946695328,-1.7352190017700195,-0.006695680785924196,0.01732471026480198,-2.4225080013275146,0.06693005561828613,-0.017954664304852486,-3.1135778427124023,-0.008773067966103554,-0.17264579236507416,-0.9465511441230774,-0.007535314187407494,-0.15960951149463654,-1.456284761428833,-0.10623542219400406,0.00644671730697155,-1.7754371166229248,-0.2426338493824005,0.22597099840641022,-1.9684514999389648,-0.44903117418289185,-0.4008418321609497,-0.9394087791442871,0.007726517040282488,-0.39614662528038025,-0.5849219560623169,-0.20718367397785187,-0.348637193441391,0.14604279398918152,-0.6379647850990295,-0.35501545667648315,1.1162840127944946,-1.234293818473816,-0.5569015145301819,-0.795971155166626,0.0028501201886683702,-0.5746749043464661,-0.5068172812461853,-0.2218843698501587,-0.5348164439201355,0.23286667466163635,-0.6147568225860596,-0.5846803784370422,1.228253960609436,-1.2842984199523926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
